text,label
الله يكون بعون الي يتابعونه💔,sympathy
i feel im pretty spot on in this instance but im just guessing,joy
التلاته اللي حصلوا علي ميداليات في الاوليمبياد همه نفسهم التلاته اللي واقفين جنب السيسي في يوم الشباب يبقي ده اسمه,surprise
خايفه.,fear
i feel stunningly elegant tonight darling,joy
i am feeling a tad smug right now,joy
i feel my life being threatened by illness i lose my mind,fear
i feel like it here are ten of the many sites that keep me entertained on a daily basis,joy
im feeling my way through and trusting myself,joy
روح انجاز البطل فهيد الديحاني ترفرف حول باقي ابطالنا المشاركين في الاوليمبياد ..كل التوفيق لهم لجلب اخوات لذهبيه الديحاني اللهم امين!,none
i do however want you to know that if something someone is causing you to feel less then your splendid self step away from them,joy
السباح السعودي في الاوليمبياد يحصل علي المركز ال 47 من اصل 47 مشارك . ...يعم الحمد لله انه مغرقش 😂😂,none
يا جدعان انتوا يااللي بتلعبوا كوره مع ابوتريكه و وائل جمعه بتلعبوا معاهم فين ؟؟؟؟,joy
اللي عايز يتابع المصريين في الاوليمبياد يتابع  عشان مفيش اي قناه مفتوحه مغطياهم,none
ive been on a bike and this bike it feels kind of strange,fear
i typically respond when i feel offended,anger
i didnt feel much maybe just a sting but i was terrified because i didnt know if it was going to hurt or not if there would be a problem and if he knew what he was doing really who does in this situation,fear
محبه  رسول الله ﷺ,love
ive clawed time back and i still feel strong,joy
علي فكره احنا في  الاوليمبياد مش لاعبين وبس.. عندنا حكام كمان..  مدحت بكري حكم نهائي  سلاح الشيش  اعرفوهم,none
عجباً لثبات قلبك,surprise
رجب لو كان فكر في نظره حماته ( ام ساره خطيبته اللي معاها برونزيه ) لما يروح يتغدي عندهم يوم جمعه بعد الاوليمبياد .. كان خد دهب 😅😂😂,none
جسمها كان حيل فاتن معا حلو الشفات،كنت كل مره اشوفها تجيني دوخه السكران،هي كان النبيذ الامريكي المشهور القديم،كل مره اشربها اسهر يومين.  غزل,love
i was capable of doing the same as of late ive been feeling pretty bitter and depressed and not a lot of gratitude in general,anger
فساد الذمم افسد الوجبات الغذائيه...من يدافع عن الفاسد فاسد خامل...من العدل تعيين فاضحهم مديرا عليهم  جمعيه حايل يفصلون فاضحهم,anger
i feel a little bit weird,fear
ياخي كسم العرص اللي رفع علم غير علم مصر في دخله الاوليمبياد علي كسم اللي يدافع عنه علي كسم اللي مايكسموش. هي ناقصه حرقه دم؟  رجعوا حماده,anger
فاكرين وفاكرين لما ولعوا في مصر ومش حننسي وحنحفرها في ذاكره الاجيال القادمه حتي نحمي مستقبل مصر من طاعون التطرف,sadness
المصرين والله ان قلبي معهم  تيران وصنافير,sympathy
?نني انثي .. اجزم ان ابناء ادم لن يفهموا قلوبنا حتي له امضواء الف سنه ..,sadness
i still feel annoyed and the older sd is always sick with something and i mean always,anger
SNMC: خايف ابدا اذاكر و اعمل حاجه مفيده واسيب الحاجات التافهه تتراكم عليا,fear
i work out i feel invigorated,joy
i am hoping the running thing works out like the numerous success stories i have accumulated but so far i am not feeling hopeful today,joy
i am horrible about articulating my feelings particularly verbally sometimes i cant even remember incidents just that i was mad at something,anger
ياجماعه في لايف يديد وحيل قوي وانشالله مايقصر وياكم والكل يضيفه😻🔥 Snap?Live al3a9ma لحد يقصر ويانا💙💙💙💙💙💙💙   Al3a9ma,love
العرب محققوش ميداليات في الاوليمبياد غير لما انا دخلت نمت تقريباً و مركزتش معاهم 😅,none
رجاء للاخوه المرتبطين بطلوا محن شويه علي الفيس علشان احنا مش طايقين العيشه كده لوحدها     ارحمونا,sadness
معرف يعني ليش حظي مع السواقين زباله عشان صوتي صغير يصرفوني ول شفيهم علي   برب  موت حسره,sadness
i am by no means complete spiritually or intellectually and believe you never should be however i find myself sometimes looking on others with a knowledge and sense of feeling superior in feeling that i am further along my journey than them,joy
ههههههههه والله بدك الصراحه بعشق شتا الاردن و الصيف باي مكان بالدنيا زفت ????,anger
ماشاء الله علينا ف الاوليمبياد احنا متخصصين تمثيل مشرف وبنطلع ع طول ماشاء الله علينا ربنا يزيدنا تمثيل مشرف يارب…!!,none
im typing all of these im blowing my nose and feeling extremely cranky,anger
Copied  عامل نفسه من     بنها    .. اشمعني     بنها    ؟  عمرك فكرت ايه هو السر ورا جمله     عامل نفسك من بنها     ؟!! السبب هو...,surprise
i feel after reading allthingsbucks blog which brought tears to my eyes and a lump in my throat and a feeling of not having a worthwhile thing to be upset about that i shouldnt write such a lame blog,joy
الله يمسيك بالخير يا باسم يا يوسف  البرنامج,joy
i don t feel greedy of worldly things so it s not a big deal,anger
i have been feeling conflicted on whether or not i as a follower of christ should celebrate the ever popular pagan originated modern day holidays,joy
:   mohcom     Obaid اكبر فساد اداري  مو جود في وزاره الصحه بدل تميز يصرف لاناس لايستحقونها وناس تغيب بال…,anger
اعششق شخصيتك بكل مافيها تاكد ان لاشبيه لك ولاتفكر للحظه ان غيرك اجمل منك لذاتك تعني الرضي تعني التقدير تعني الثقه  ثرثره صُنع✒,love
الله يوفقهم ويسعدهم اللي عنده الله يبارك له واللي ماعنده الله يرزقه💵💵💵💵  فتاه تستعرض بمهرها,sympathy
الحب مهما كان خافي و مستور تمطر سما عينك وتفضح جنابك ❤️!,love
